InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538020,71053,WHITE METAL LANTERN,13,2024-01-16 15:15,23.08,12654.0,United Kingdom
538683,21931,JUMBO STORAGE BAG SUKI,42,2024-10-04 08:56,5.45,15926.0,United Kingdom
538507,22469,HEART OF WICKER SMALL,43,2024-11-08 00:16,23.48,14304.0,United Kingdom
538642,22900,SET 2 TEA TOWELS I LOVE LONDON,34,06/22/24 14:26,18.66,15353.0,United Kingdom
537967,21485,RETROSPOT HEART HOT WATER BOTTLE,34,2024-09-20 22:14,£20.13,17243.0,United Kingdom
536882,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2024-06-07 18:25,20.15,17427.0,United Kingdom
536522,71053,WHITE METAL LANTERN,4,2024-11-21 17:18,£13.66,14770.0,United Kingdom
538465,22960,JAM MAKING SET WITH JARS,4,2024-05-20 14:42,23.28,14966.0,United Kingdom
537004,84406B,CREAM CUPID HEARTS COAT HANGER,35,2024-04-13 22:15,19.02,13025.0,United Kingdom
538582,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2024-04-28 20:43,6.03,14136.0,United Kingdom
536775,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2024-11-05 05:37,9.45,12787.0,United Kingdom
538673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,2024-03-22 11:55,10.77,17040.0,United Kingdom
536965,22632,HAND WARMER UNION JACK,28,2024-09-12 20:12,6.03,17202.0,United Kingdom
537394,84406B,CREAM CUPID HEARTS COAT HANGER,5,2024-10-14 05:28,10.57,,Germany
538284,22469,HEART OF WICKER SMALL,27,2024-06-25 21:00,21.65,15566.0,United Kingdom
537223,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2024-02-10 00:03,19.66,12354.0,United Kingdom
537722,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-02-15 18:28,0.59,,Portugal
538263,84991,60 TEATIME FAIRY CAKE CASES,30,2024-03-28 09:44,1.13,15000.0,United Kingdom
C538532,22960,JAM MAKING SET WITH JARS,-10,2024-07-16 04:49,10.0,,Belgium
536473,84406B,CREAM CUPID HEARTS COAT HANGER,11,2024-04-03 03:27,20.9,12716.0,Portugal
537158,22086,PAPER CHAIN KIT 50'S CHRISTMAS,14,2024-04-09 16:59,22.05,14398.0,United Kingdom
537012,84991,60 TEATIME FAIRY CAKE CASES,28,2024-11-04 19:48,21.86,15842.0,United Kingdom
536387,22469,HEART OF WICKER SMALL,29,2024-01-07 20:33,9.08,12790.0,United Kingdom
537348,84991,60 TEATIME FAIRY CAKE CASES,37,2024-07-05 14:59,15.83,12774.0,Netherlands
537533,22386,JUMBO BAG PINK POLKADOT,35,01/12/24 13:38,£21.48,15519.0,United Kingdom
537327,22197,POPCORN HOLDER,13,2024-10-08 07:37,4.0,14857.0,Portugal
538059,84991,60 TEATIME FAIRY CAKE CASES,18,2024-03-21 23:49,15.7,14355.0,United Kingdom
537985,22900,SET 2 TEA TOWELS I LOVE LONDON,27,07/15/24 13:27,11.6,14466.0,United Kingdom
537808,84879,ASSORTED COLOUR BIRD ORNAMENT,26,03/25/24 21:33,12.46,17870.0,Switzerland
538457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2024-04-16 22:03,14.73,13880.0,United Kingdom
538868,22197,POPCORN HOLDER,48,2024-05-21 21:03,£15.12,16729.0,United Kingdom
537960,22632,HAND WARMER UNION JACK,11,2024-03-16 01:48,7.6,17358.0,United Kingdom
538973,22960,JAM MAKING SET WITH JARS,24,2024-06-04 15:43,18.72,16908.0,United Kingdom
538314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2024-02-02 05:51,10.37,13406.0,United Kingdom
538037,22469,HEART OF WICKER SMALL,30,2024-10-15 13:52,19.06,17604.0,United Kingdom
536393,21931,JUMBO STORAGE BAG SUKI,29,2024-01-26 09:13,4.28,14060.0,United Kingdom
538847,22086,PAPER CHAIN KIT 50'S CHRISTMAS,27,2024-12-25 10:49,8.43,18105.0,United Kingdom
538111,22728,ALARM CLOCK BAKELIKE PINK,14,2024-10-18 15:03,£1.29,12593.0,United Kingdom
536549,21931,JUMBO STORAGE BAG SUKI,34,2024-11-11 06:14,3.7,14262.0,United Kingdom
538586,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2024-12-16 02:12,11.28,14285.0,United Kingdom
536538,21731,RED TOADSTOOL LED NIGHT LIGHT,8,2024-10-16 21:50,£12.01,12855.0,United Kingdom
537757,22138,BAKING SET 9 PIECE RETROSPOT,20,2024-12-02 18:55,23.46,16103.0,United Kingdom
536560,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2024-06-30 17:48,5.0,13737.0,United Kingdom
537636,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2024-07-30 10:19,£16.18,15425.0,United Kingdom
536658,22138,BAKING SET 9 PIECE RETROSPOT,20,2024-10-07 13:52,24.88,15777.0,United Kingdom
536445,84991,60 TEATIME FAIRY CAKE CASES,9,05/05/24 12:26,18.23,17821.0,Australia
537743,22197,POPCORN HOLDER,47,2024-06-18 15:04,£16.85,17460.0,United Kingdom
537814,21931,JUMBO STORAGE BAG SUKI,40,12/24/24 22:09,£10.47,,Netherlands
537707,22727,ALARM CLOCK BAKELIKE RED,44,2024-03-15 04:08,19.33,16803.0,United Kingdom
538594,84406B,CREAM CUPID HEARTS COAT HANGER,30,2024-07-03 22:40,8.67,17924.0,United Kingdom
537431,22632,HAND WARMER UNION JACK,32,2024-11-04 15:03,5.63,12717.0,United Kingdom
538596,22727,ALARM CLOCK BAKELIKE RED,33,2024-02-16 09:09,19.39,15018.0,Germany
536792,84879,ASSORTED COLOUR BIRD ORNAMENT,39,2024-06-11 01:25,20.91,14828.0,United Kingdom
536917,22960,JAM MAKING SET WITH JARS,16,07/19/24 17:38,5.88,18217.0,France
536769,21731,RED TOADSTOOL LED NIGHT LIGHT,44,2024-03-02 06:10,12.86,17820.0,United Kingdom
538012,22632,HAND WARMER UNION JACK,18,2024-04-23 11:24,9.47,12588.0,United Kingdom
538941,71053,WHITE METAL LANTERN,30,2024-03-28 09:17,10.66,16728.0,United Kingdom
538503,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-08-22 22:38,24.82,17665.0,United Kingdom
537399,84879,ASSORTED COLOUR BIRD ORNAMENT,39,2024-12-08 15:23,8.64,14954.0,United Kingdom
537055,84991,60 TEATIME FAIRY CAKE CASES,27,2024-05-24 00:11,15.28,15766.0,EIRE
538122,84879,ASSORTED COLOUR BIRD ORNAMENT,35,2024-09-20 11:33,15.75,16504.0,France
537373,22138,BAKING SET 9 PIECE RETROSPOT,1,2024-10-23 14:06,8.25,16040.0,United Kingdom
537611,84991,60 TEATIME FAIRY CAKE CASES,35,2024-10-19 03:26,7.09,13817.0,United Kingdom
538352,22197,POPCORN HOLDER,47,2024-04-11 08:24,16.03,,United Kingdom
C537446,22197,POPCORN HOLDER,-5,2024-09-12 01:37,£3.79,12772.0,United Kingdom
537401,71053,WHITE METAL LANTERN,14,2024-05-08 23:06,12.97,,United Kingdom
537303,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2024-01-27 04:56,6.18,17047.0,United Kingdom
536416,21485,RETROSPOT HEART HOT WATER BOTTLE,21,2024-02-10 08:51,£22.4,17334.0,United Kingdom
536927,84991,60 TEATIME FAIRY CAKE CASES,45,2024-05-04 17:53,£21.0,17717.0,United Kingdom
538553,84991,60 TEATIME FAIRY CAKE CASES,6,2024-03-15 07:32,6.88,12796.0,United Kingdom
538187,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2024-06-01 04:37,11.68,15873.0,United Kingdom
538256,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2024-05-21 00:36,5.4,14262.0,United Kingdom
536881,21931,JUMBO STORAGE BAG SUKI,2,2024-09-21 09:35,14.95,16161.0,United Kingdom
536853,22728,ALARM CLOCK BAKELIKE PINK,46,2024-09-03 13:46,5.61,15678.0,United Kingdom
536373,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2024-04-23 18:55,8.14,,United Kingdom
536722,22138,BAKING SET 9 PIECE RETROSPOT,11,2024-07-18 07:39,4.7,15211.0,United Kingdom
537800,22197,POPCORN HOLDER,21,2024-01-03 05:43,20.28,16166.0,EIRE
538942,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2024-01-12 01:43,23.58,13818.0,United Kingdom
537655,22960,JAM MAKING SET WITH JARS,12,02/01/24 11:46,4.47,16585.0,Germany
537152,22960,JAM MAKING SET WITH JARS,13,2024-04-17 03:31,5.59,13760.0,United Kingdom
538789,22900,SET 2 TEA TOWELS I LOVE LONDON,32,05/23/24 12:16,24.42,12718.0,United Kingdom
536963,84991,60 TEATIME FAIRY CAKE CASES,39,2024-08-31 11:12,14.94,16388.0,United Kingdom
538359,21485,RETROSPOT HEART HOT WATER BOTTLE,18,09/09/24 15:31,13.3,17952.0,Germany
536984,22728,ALARM CLOCK BAKELIKE PINK,31,2024-04-28 10:25,19.3,12348.0,United Kingdom
538608,21931,JUMBO STORAGE BAG SUKI,19,2024-08-23 22:07,6.83,16813.0,United Kingdom
537194,84879,ASSORTED COLOUR BIRD ORNAMENT,42,2024-06-18 15:09,5.17,16841.0,United Kingdom
537816,21931,JUMBO STORAGE BAG SUKI,8,2024-03-11 01:29,21.32,12510.0,United Kingdom
538973,21931,JUMBO STORAGE BAG SUKI,15,2024-06-04 15:43,7.79,16908.0,EIRE
536466,84991,60 TEATIME FAIRY CAKE CASES,7,2024-10-02 04:09,11.22,,France
536649,21931,JUMBO STORAGE BAG SUKI,34,2024-04-14 12:03,14.25,,Germany
537278,21931,JUMBO STORAGE BAG SUKI,32,2024-03-15 11:09,22.47,16460.0,United Kingdom
537471,22086,PAPER CHAIN KIT 50'S CHRISTMAS,19,2024-03-22 23:17,13.9,15830.0,United Kingdom
538912,21485,RETROSPOT HEART HOT WATER BOTTLE,10,2024-11-13 06:22,4.9,16437.0,United Kingdom
536995,22745,POPPY'S PLAYHOUSE BEDROOM,20,2024-11-12 02:09,11.43,17678.0,United Kingdom
538724,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2024-07-17 14:20,12.09,15175.0,United Kingdom
537975,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2024-04-18 11:33,4.12,12369.0,France
537982,84991,60 TEATIME FAIRY CAKE CASES,28,2024-01-13 10:55,4.05,16163.0,Netherlands
538379,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2024-11-20 17:10,14.61,12450.0,United Kingdom
538797,71053,WHITE METAL LANTERN,14,2024-08-16 07:45,19.74,13609.0,United Kingdom
536894,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2024-04-03 10:35,23.84,17601.0,United Kingdom
537200,22632,HAND WARMER UNION JACK,38,2024-02-28 23:42,£14.36,14597.0,France
538613,22745,POPPY'S PLAYHOUSE BEDROOM,44,2024-10-18 06:47,16.64,15613.0,United Kingdom
538307,22900,SET 2 TEA TOWELS I LOVE LONDON,48,2024-09-09 12:20,12.37,12548.0,United Kingdom
537244,84991,60 TEATIME FAIRY CAKE CASES,28,2024-10-13 08:06,20.26,14420.0,United Kingdom
538842,84991,60 TEATIME FAIRY CAKE CASES,17,2024-12-21 23:20,14.11,14374.0,United Kingdom
537971,22138,BAKING SET 9 PIECE RETROSPOT,19,2024-09-09 05:22,11.49,18007.0,United Kingdom
536476,21485,RETROSPOT HEART HOT WATER BOTTLE,39,2024-08-10 05:09,0.68,13578.0,Belgium
538007,22632,HAND WARMER UNION JACK,41,2024-01-28 17:18,4.02,14703.0,United Kingdom
538915,22386,JUMBO BAG PINK POLKADOT,14,2024-03-09 15:54,13.52,13172.0,Germany
538070,22900,SET 2 TEA TOWELS I LOVE LONDON,6,2024-07-16 23:18,£11.82,13210.0,United Kingdom
536799,84879,ASSORTED COLOUR BIRD ORNAMENT,37,2024-09-08 11:09,£16.48,12653.0,EIRE
538647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2024-02-05 02:37,21.08,12791.0,Portugal
537046,22960,JAM MAKING SET WITH JARS,47,2024-01-10 22:43,22.82,16021.0,United Kingdom
536798,22900,SET 2 TEA TOWELS I LOVE LONDON,29,2024-05-29 12:56,7.63,15561.0,United Kingdom
538243,71053,WHITE METAL LANTERN,34,2024-06-07 05:49,5.04,12478.0,United Kingdom
537113,21731,RED TOADSTOOL LED NIGHT LIGHT,31,2024-07-25 21:57,2.6,15969.0,United Kingdom
537331,21485,RETROSPOT HEART HOT WATER BOTTLE,28,11/18/24 03:54,11.78,16266.0,United Kingdom
537955,22745,POPPY'S PLAYHOUSE BEDROOM,43,2024-06-27 01:12,3.98,13072.0,United Kingdom
538766,22960,JAM MAKING SET WITH JARS,14,2024-10-02 22:54,9.93,15699.0,United Kingdom
536705,85123A,WHITE HANGING HEART T-LIGHT HOLDER,44,2024-10-29 12:56,£15.43,13504.0,United Kingdom
537811,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,05/14/24 12:51,7.16,15026.0,United Kingdom
537555,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2024-01-07 11:30,£11.21,17766.0,United Kingdom
537234,84879,ASSORTED COLOUR BIRD ORNAMENT,13,07/11/24 04:14,20.28,13343.0,United Kingdom
536506,22469,HEART OF WICKER SMALL,35,2024-03-23 04:50,19.98,16701.0,Netherlands
536739,84406B,CREAM CUPID HEARTS COAT HANGER,19,2024-11-16 06:18,24.86,16326.0,United Kingdom
538144,22728,ALARM CLOCK BAKELIKE PINK,39,2024-06-01 18:45,6.4,14414.0,France
537589,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21,2024-08-11 00:09,18.75,17419.0,United Kingdom
538315,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42,2024-06-30 18:03,£22.8,16637.0,United Kingdom
537563,22900,SET 2 TEA TOWELS I LOVE LONDON,15,2024-10-07 19:44,19.62,16293.0,United Kingdom
536950,22386,JUMBO BAG PINK POLKADOT,18,2024-08-14 13:13,13.59,17039.0,Norway
537469,22086,PAPER CHAIN KIT 50'S CHRISTMAS,33,2024-08-20 20:18,8.53,13823.0,United Kingdom
536758,22197,POPCORN HOLDER,6,2024-11-11 02:29,15.51,14158.0,Netherlands
538140,22632,HAND WARMER UNION JACK,25,2024-08-05 12:48,14.59,12853.0,United Kingdom
538521,84406B,CREAM CUPID HEARTS COAT HANGER,30,2024-07-28 08:59,4.75,13251.0,United Kingdom
537580,22086,PAPER CHAIN KIT 50'S CHRISTMAS,43,02/13/24 14:47,10.4,14554.0,United Kingdom
536456,22728,ALARM CLOCK BAKELIKE PINK,46,11/12/24 14:58,£8.85,13532.0,United Kingdom
536438,22728,ALARM CLOCK BAKELIKE PINK,3,2024-12-29 20:08,3.42,16600.0,United Kingdom
536406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-06-13 18:49,4.06,12562.0,United Kingdom
538162,85123A,WHITE HANGING HEART T-LIGHT HOLDER,43,2024-04-08 06:07,£18.58,17449.0,United Kingdom
538843,22386,JUMBO BAG PINK POLKADOT,48,06/14/24 17:49,£1.04,14756.0,Germany
538840,71053,WHITE METAL LANTERN,18,2024-05-05 17:45,13.58,12761.0,France
538386,22632,HAND WARMER UNION JACK,34,2024-03-13 08:34,9.82,16468.0,United Kingdom
537535,22728,ALARM CLOCK BAKELIKE PINK,32,2024-07-11 04:46,2.64,13390.0,United Kingdom
537162,22138,BAKING SET 9 PIECE RETROSPOT,14,2024-11-25 07:40,5.74,17400.0,United Kingdom
C538131,84879,ASSORTED COLOUR BIRD ORNAMENT,-14,2024-03-29 18:07,7.57,16892.0,France
536570,21931,JUMBO STORAGE BAG SUKI,23,05/09/24 03:26,£22.37,16900.0,Germany
538072,22086,PAPER CHAIN KIT 50'S CHRISTMAS,44,2024-10-18 19:58,10.01,17219.0,United Kingdom
538223,22900,SET 2 TEA TOWELS I LOVE LONDON,7,2024-11-20 20:16,£22.2,17513.0,United Kingdom
537763,22386,JUMBO BAG PINK POLKADOT,25,2024-10-11 10:40,15.61,17460.0,United Kingdom
539007,71053,WHITE METAL LANTERN,26,2024-10-18 07:16,£7.9,17689.0,United Kingdom
538287,84406B,CREAM CUPID HEARTS COAT HANGER,20,2024-07-07 03:55,£10.91,18144.0,United Kingdom
537307,22728,ALARM CLOCK BAKELIKE PINK,36,08/26/24 19:04,18.15,14631.0,Germany
538789,22632,HAND WARMER UNION JACK,18,2024-05-23 12:16,5.22,12718.0,United Kingdom
538101,22960,JAM MAKING SET WITH JARS,35,04/12/24 09:58,14.8,16615.0,United Kingdom
538476,22745,POPPY'S PLAYHOUSE BEDROOM,39,2024-11-22 16:46,5.35,17695.0,United Kingdom
536579,22138,BAKING SET 9 PIECE RETROSPOT,37,2024-03-22 16:16,£13.37,14244.0,United Kingdom
537117,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42,06/18/24 08:03,17.38,16150.0,United Kingdom
537960,21731,RED TOADSTOOL LED NIGHT LIGHT,11,2024-03-16 01:48,10.9,17358.0,United Kingdom
538144,71053,WHITE METAL LANTERN,5,2024-06-01 18:45,3.0,14414.0,United Kingdom
537105,22138,BAKING SET 9 PIECE RETROSPOT,40,2024-12-24 11:10,11.04,16588.0,United Kingdom
536751,21931,JUMBO STORAGE BAG SUKI,5,2024-02-08 16:44,18.95,12718.0,United Kingdom
537283,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2024-12-10 07:48,23.98,15185.0,United Kingdom
537247,22197,POPCORN HOLDER,3,2024-05-11 02:02,10.67,12554.0,France
536882,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2024-06-07 18:25,22.86,17427.0,United Kingdom
538430,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2024-10-29 11:44,24.04,15250.0,United Kingdom
538251,22632,HAND WARMER UNION JACK,13,01/01/24 00:12,19.06,15195.0,United Kingdom
537234,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2024-07-11 04:14,£1.56,13343.0,United Kingdom
537558,22386,JUMBO BAG PINK POLKADOT,29,11/25/24 06:23,11.97,16112.0,United Kingdom
537977,22469,HEART OF WICKER SMALL,27,2024-12-14 15:54,2.95,13684.0,United Kingdom
537924,22197,POPCORN HOLDER,32,2024-05-23 22:59,10.26,12573.0,United Kingdom
538617,22469,HEART OF WICKER SMALL,42,2024-03-07 14:21,10.7,17615.0,United Kingdom
537614,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2024-01-05 14:37,15.34,14255.0,United Kingdom
536483,84406B,CREAM CUPID HEARTS COAT HANGER,13,2024-06-26 07:56,11.66,13034.0,United Kingdom
537955,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-06-27 01:12,14.96,13072.0,United Kingdom
536366,22138,BAKING SET 9 PIECE RETROSPOT,42,2024-09-16 21:15,£15.62,12695.0,United Kingdom
537618,21731,RED TOADSTOOL LED NIGHT LIGHT,33,09/10/24 09:38,£6.11,16642.0,Belgium
537692,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2024-09-21 01:07,24.73,14374.0,United Kingdom
537558,22086,PAPER CHAIN KIT 50'S CHRISTMAS,20,2024-11-25 06:23,11.46,16112.0,United Kingdom
536458,22728,ALARM CLOCK BAKELIKE PINK,41,2024-11-26 07:02,24.5,12508.0,United Kingdom
537577,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2024-11-30 10:18,22.93,14666.0,United Kingdom
538457,22197,POPCORN HOLDER,41,2024-04-16 22:03,13.6,13880.0,United Kingdom
537564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-12-25 08:34,16.2,15077.0,United Kingdom
538149,22728,ALARM CLOCK BAKELIKE PINK,8,2024-11-12 13:05,13.85,14495.0,United Kingdom
538433,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2024-03-26 12:45,5.59,13197.0,Belgium
537750,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2024-01-29 01:05,£11.01,13890.0,United Kingdom
538352,22469,HEART OF WICKER SMALL,26,2024-04-11 08:24,£21.51,12786.0,United Kingdom
537143,84991,60 TEATIME FAIRY CAKE CASES,5,2024-12-05 05:04,18.14,15566.0,United Kingdom
538857,22727,ALARM CLOCK BAKELIKE RED,16,2024-06-25 22:09,19.25,16925.0,Switzerland
538452,22745,POPPY'S PLAYHOUSE BEDROOM,37,2024-03-10 05:13,7.37,13243.0,United Kingdom
537563,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2024-10-07 19:44,8.26,16293.0,United Kingdom
538014,84406B,CREAM CUPID HEARTS COAT HANGER,9,03/05/24 09:33,£7.23,16469.0,United Kingdom
538907,22745,POPPY'S PLAYHOUSE BEDROOM,38,2024-10-28 15:55,24.57,15643.0,United Kingdom
538335,84991,60 TEATIME FAIRY CAKE CASES,16,2024-08-26 20:36,20.39,17155.0,France
537537,84991,60 TEATIME FAIRY CAKE CASES,21,2024-07-09 16:38,8.41,12597.0,United Kingdom
537947,22745,POPPY'S PLAYHOUSE BEDROOM,9,2024-09-10 01:23,5.67,18158.0,United Kingdom
536684,71053,WHITE METAL LANTERN,26,2024-06-02 06:05,7.67,16241.0,United Kingdom
538355,21730,GLASS STAR FROSTED T-LIGHT HOLDER,40,2024-09-14 23:44,23.23,14693.0,United Kingdom
538093,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2024-11-06 02:08,£7.86,13541.0,United Kingdom
537557,22632,HAND WARMER UNION JACK,13,2024-10-04 23:42,21.19,14448.0,United Kingdom
538980,22086,PAPER CHAIN KIT 50'S CHRISTMAS,32,2024-10-17 09:49,14.28,16758.0,United Kingdom
538341,22469,HEART OF WICKER SMALL,17,2024-12-03 07:40,11.83,,United Kingdom
537308,22960,JAM MAKING SET WITH JARS,23,2024-11-20 14:34,7.69,14679.0,United Kingdom
538226,22727,ALARM CLOCK BAKELIKE RED,1,2024-02-28 13:43,22.82,15983.0,United Kingdom
C537320,21931,JUMBO STORAGE BAG SUKI,-17,11/13/24 07:03,21.07,13034.0,France
536560,22469,HEART OF WICKER SMALL,47,2024-06-30 17:48,14.27,13737.0,United Kingdom
538693,84406B,CREAM CUPID HEARTS COAT HANGER,18,2024-12-06 23:36,9.59,14324.0,United Kingdom
537200,21485,RETROSPOT HEART HOT WATER BOTTLE,36,2024-02-28 23:42,10.3,14597.0,United Kingdom
536613,84991,60 TEATIME FAIRY CAKE CASES,23,2024-02-26 12:47,20.8,14626.0,United Kingdom
538997,84991,60 TEATIME FAIRY CAKE CASES,4,2024-04-22 23:54,9.76,13572.0,Spain
538789,71053,WHITE METAL LANTERN,6,2024-05-23 12:16,13.51,12718.0,United Kingdom
536977,71053,WHITE METAL LANTERN,22,2024-04-08 14:25,2.09,16073.0,United Kingdom
538144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-06-01 18:45,23.59,14414.0,United Kingdom
536799,22386,JUMBO BAG PINK POLKADOT,33,2024-09-08 11:09,12.14,12653.0,United Kingdom
537129,22086,PAPER CHAIN KIT 50'S CHRISTMAS,28,2024-05-01 06:16,21.68,14420.0,United Kingdom
538671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,2024-07-13 14:04,10.6,18133.0,United Kingdom
537898,22727,ALARM CLOCK BAKELIKE RED,30,2024-05-08 21:32,21.08,14111.0,United Kingdom
538421,22086,PAPER CHAIN KIT 50'S CHRISTMAS,23,2024-07-08 23:09,10.36,13406.0,Norway
536967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,40,2024-10-28 05:23,9.41,14272.0,United Kingdom
538832,21485,RETROSPOT HEART HOT WATER BOTTLE,21,2024-08-03 17:54,21.93,17969.0,United Kingdom
537672,22632,HAND WARMER UNION JACK,36,2024-10-20 23:28,3.19,13011.0,United Kingdom
536612,84991,60 TEATIME FAIRY CAKE CASES,14,2024-04-19 03:56,1.25,16745.0,United Kingdom
537131,21731,RED TOADSTOOL LED NIGHT LIGHT,21,2024-10-01 00:56,23.28,12535.0,Germany
537462,22469,HEART OF WICKER SMALL,36,2024-07-12 05:19,£11.06,14976.0,United Kingdom
537788,22138,BAKING SET 9 PIECE RETROSPOT,4,2024-09-07 08:05,24.48,,United Kingdom
536533,22086,PAPER CHAIN KIT 50'S CHRISTMAS,14,2024-01-05 02:52,4.98,16374.0,United Kingdom
538420,22632,HAND WARMER UNION JACK,13,2024-03-11 10:36,11.04,15152.0,United Kingdom
538779,84406B,CREAM CUPID HEARTS COAT HANGER,32,2024-12-05 22:05,5.77,13622.0,United Kingdom
538354,22197,POPCORN HOLDER,13,2024-10-03 19:19,£13.05,15996.0,United Kingdom
537394,22745,POPPY'S PLAYHOUSE BEDROOM,43,2024-10-14 05:28,£13.45,17627.0,United Kingdom
536578,21485,RETROSPOT HEART HOT WATER BOTTLE,13,2024-07-19 10:48,5.08,,United Kingdom
537066,22138,BAKING SET 9 PIECE RETROSPOT,29,2024-07-30 02:24,15.09,12950.0,Norway
C536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-38,2024-04-12 21:08,23.03,13395.0,United Kingdom
536784,21731,RED TOADSTOOL LED NIGHT LIGHT,32,2024-03-10 08:03,21.76,,United Kingdom
538012,84879,ASSORTED COLOUR BIRD ORNAMENT,26,2024-04-23 11:24,16.62,12588.0,United Kingdom
537883,22745,POPPY'S PLAYHOUSE BEDROOM,34,2024-12-06 14:28,7.43,15374.0,United Kingdom
538117,21485,RETROSPOT HEART HOT WATER BOTTLE,33,2024-01-21 22:13,13.67,12783.0,United Kingdom
538144,22138,BAKING SET 9 PIECE RETROSPOT,42,2024-06-01 18:45,£1.53,14414.0,United Kingdom
536452,22900,SET 2 TEA TOWELS I LOVE LONDON,37,2024-09-08 09:00,16.01,12635.0,United Kingdom
536980,22386,JUMBO BAG PINK POLKADOT,9,2024-05-17 08:45,3.74,18230.0,United Kingdom
537959,22900,SET 2 TEA TOWELS I LOVE LONDON,34,2024-03-27 05:20,£8.49,16348.0,United Kingdom
537287,84406B,CREAM CUPID HEARTS COAT HANGER,27,2024-11-18 13:16,0.6,13640.0,United Kingdom
537710,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2024-08-31 21:18,1.19,17200.0,United Kingdom
536465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-05-16 05:51,14.62,13613.0,EIRE
537387,22197,POPCORN HOLDER,43,2024-12-03 04:25,23.39,15408.0,United Kingdom
538284,22138,BAKING SET 9 PIECE RETROSPOT,10,2024-06-25 21:00,19.39,15566.0,United Kingdom
538195,22960,JAM MAKING SET WITH JARS,4,12/29/24 05:41,20.86,12549.0,United Kingdom
536871,22632,HAND WARMER UNION JACK,8,2024-04-23 18:55,9.36,17493.0,United Kingdom
C537574,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-21,2024-12-23 08:49,2.13,17341.0,United Kingdom
538389,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,2024-02-09 21:51,21.78,15185.0,United Kingdom
538735,22138,BAKING SET 9 PIECE RETROSPOT,40,2024-06-16 20:53,7.75,15328.0,Spain
536943,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-01-29 14:42,15.39,14783.0,United Kingdom
538986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2024-04-06 21:43,5.86,17708.0,United Kingdom
538664,22727,ALARM CLOCK BAKELIKE RED,18,2024-03-15 11:58,£12.37,17894.0,Switzerland
536433,22745,POPPY'S PLAYHOUSE BEDROOM,15,2024-03-11 20:06,24.18,17839.0,United Kingdom
537490,84991,60 TEATIME FAIRY CAKE CASES,41,2024-11-05 21:42,5.43,16293.0,United Kingdom
537394,22745,POPPY'S PLAYHOUSE BEDROOM,43,2024-10-14 05:28,£13.45,17627.0,United Kingdom
